url,number,title,user,state,assignee,comments,created_at,updated_at,closed_at,body
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/379,379,Nathan error handling,@{login=nlvansne,closed,#VALUE!,0,2023-04-11T15:43:15Z,2023-04-11T15:58:14Z,2023-04-11T15:58:14Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/378,378,[Bug]: Home Page - Deleted Volunteer Still Counted,@{login=jkruskie,closed,@{login=jkruskie,3,2023-04-11T15:36:44Z,2023-04-13T13:37:06Z,2023-04-13T13:37:06Z,"### What happened?

When deleting a volunteer, the count on the home page still counts the deleted volunteer.

### Steps to reproduce the issue

Delete a volunteer, home page still counts the deleted volunteer and value doesn't change.

### Expected Result

_No response_

### Actual Result

_No response_

### Relevant log output

_No response_

### Environment

_No response_

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/377,377,[Bug]: Newly added volunteers are not listed in alphabetical order through application,@{login=BigReadBear,closed,@{login=loesel19,1,2023-04-11T15:06:46Z,2023-04-12T03:23:28Z,2023-04-12T03:23:27Z,"### What happened?

All the newly added volunteers are not showing up in alphabetical order, like the existing ones do:
<img width=""301"" alt=""image"" src=""https://user-images.githubusercontent.com/71031668/231205564-a38fe963-abe4-4c4a-8cd3-f52bc3dc7b74.png"">


### Steps to reproduce the issue

Add a new volunteer and view dropdowns to see how they are listed

### Expected Result

Newly added volunteers to show up in an alphabetical order, in the dropdown listing throughout the application

### Actual Result

The all appear at the bottom of the list in chronological order of when they were added.

### Relevant log output

_No response_

### Environment

_No response_

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/376,376,"[Bug]: Child Assignments page, new volunteer added does not show up",@{login=BigReadBear,closed,@{login=BigReadBear,4,2023-04-11T14:58:55Z,2023-04-12T18:50:05Z,2023-04-12T18:50:04Z,"### What happened?

I added a new volunteer, which is showing up on all other tabs by default when selected in the general tab:
<img width=""514"" alt=""image"" src=""https://user-images.githubusercontent.com/71031668/231202532-5dddaacc-c7e5-4aec-9f71-b483bdc6bc7a.png"">

But not in the child assignments tab:
<img width=""340"" alt=""image"" src=""https://user-images.githubusercontent.com/71031668/231202715-fe816bd0-f1f2-4d96-9fcd-8f4f666bea78.png"">


In fact the new volunteer does not show up in the child assignments tab at all, like it is not pulling new data from the db upon page load:
<img width=""85"" alt=""image"" src=""https://user-images.githubusercontent.com/71031668/231202138-ed437276-6137-424b-9b21-d995065ca2ec.png"">

Even when I manually click the refresh button, and it gives me the notification that the new data has been fetched, the new volunteer does not show up.


### Steps to reproduce the issue

Add a new volunteer.
Then go to the child assignments page and see that it is not selected by default, and not showing up at all in the listing 

### Expected Result

I expected the new volunteer to be selected by default, or at the very least show up in the dropdown of volunteers

### Actual Result

See, ""what happened""

### Relevant log output

_No response_

### Environment

_No response_

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/375,375,[Bug]: Home page does not scale properly nor does it update.,@{login=BigReadBear,open,@{login=Wingstrike7,3,2023-04-11T14:42:21Z,2023-04-13T13:12:46Z,,"### What happened?

The second column with the homepage does not scale in center of the column, but to the bottom.
![image](https://user-images.githubusercontent.com/71031668/231198527-7fd05e78-d3d3-41db-8939-898ebeab80e2.png)

It also does not show new schools added, even when I manually close and reopen the application

<img width=""599"" alt=""image"" src=""https://user-images.githubusercontent.com/71031668/231212111-477f28b4-7e73-486a-8c14-60ee7d8d01b2.png"">
<img width=""433"" alt=""image"" src=""https://user-images.githubusercontent.com/71031668/231212156-3e8be867-0df7-42fa-b41e-71a4e27c16a8.png"">

Maybe this is because the schools physically do not fit in the space assigned for the listing, because it is not dynamically scaling. 



### Steps to reproduce the issue

Make it full screen, add a new volunteer, close and re-open app and see it is still not listed.

### Expected Result

_No response_

### Actual Result

![image](https://user-images.githubusercontent.com/71031668/231198774-4ec85b1a-fccf-410a-ade2-fba810bcfe47.png)


### Relevant log output

_No response_

### Environment

_No response_

### Additional Information

Maybe it is an idea to launch this app in fullscreen mode by default, since I can see it being used in that mode the majority of the time "
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/374,374,[Bug]: Users Page Dual Tone Column Headers,@{login=jkruskie,closed,@{login=loesel19,1,2023-04-11T14:08:41Z,2023-04-11T20:09:04Z,2023-04-11T20:09:04Z,"### What happened?

When accessing the users page, the column headers are two tone and not 1 solid color.
![image](https://user-images.githubusercontent.com/32531240/231189222-47e77605-47b1-495d-bd6e-2d5fdf7cd86f.png)


### Steps to reproduce the issue

This happened on NathanDeploymentSeeder branch, but verified same result on Master. Click the users tab.

### Expected Result

Should be 1 solid color.

### Actual Result

Two tone/multiple colors.

### Relevant log output

_No response_

### Environment

_No response_

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/373,373,Fixed github issues #371 and # 372,@{login=ChristopherWashburn,closed,#VALUE!,0,2023-04-11T14:02:32Z,2023-04-11T15:54:49Z,2023-04-11T15:54:49Z,PR to fix the issues found in #372 and #371.
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/372,372,[Bug]: Editing a child assignment crash,@{login=mmsimsac,closed,@{login=mmsimsac,4,2023-04-11T04:18:32Z,2023-04-12T01:39:44Z,2023-04-12T01:39:44Z,"### What happened?

System crash
![image](https://user-images.githubusercontent.com/81314955/231054104-c96d1caf-a629-41cd-89c0-aabd57217159.png)


### Steps to reproduce the issue

1. Navigate to Volunteers -> Child Assignments
2. Chose a volunteer (Jackson, Dennis was used for this particular crash)
3. Select a child assignment (id: 300 was used)
4. Click edit

### Expected Result

Pop out window to edit assignment

### Actual Result

crash

### Relevant log output

```shell
B_FGMS.BusinessLogic.Models.Volunteer.VolunteerChildAssignmentDataGridModel.Classroom.**get** returned null.
```


### Environment

Windows 11

### Additional Information

e5c7f7e2ad2a47e17d78a2035a27f0055ffafe74 was the last commit when I pulled from origin and crash was done on this version."
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/371,371,[Bug]: Volunteer/Classrooms Tab- Add/Edit Class Size System Crashed ,@{login=mclapsaddle,closed,@{login=ChristopherWashburn,2,2023-04-11T02:41:07Z,2023-04-11T22:08:38Z,2023-04-11T22:08:38Z,"### What happened?

When adding/editing the class size for a volunteer's classroom, if you put in a string value, the system crashes. 

### Steps to reproduce the issue

1. Go to the Classrooms tab in the Volunteer tab. 
2. Select the add (+) button. 
3. Enter a non-numeric value, like ""Test"" in the class size text box, and enter all the other required data. 
4. Click ""Save Changes"".
5. System Crashes. 

![image](https://user-images.githubusercontent.com/81316087/231041384-89924a62-c135-4b48-8ac5-6769b13f16c7.png)



### Expected Result

Error message telling the user the input entered is invalid. 

### Actual Result

System crashed. 

### Relevant log output

```shell
System.FormatException: 'Input string was not in a correct format.'
```


### Environment

_No response_

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/370,370,Nathan error handling,@{login=nlvansne,closed,#VALUE!,0,2023-04-11T01:11:11Z,2023-04-11T05:38:26Z,2023-04-11T05:38:25Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/369,369,Prevent refresh button spam and add refresh success message,@{login=PotatoDotJar,closed,#VALUE!,0,2023-04-11T00:01:46Z,2023-04-11T00:07:13Z,2023-04-11T00:07:09Z,Should fix #366. 
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/368,368,[Bug]: Meal and Transport add/edit volunteer issue,@{login=jatavor1,closed,@{login=jatavor1,3,2023-04-10T21:58:18Z,2023-04-12T03:32:44Z,2023-04-12T03:11:27Z,"### What happened?

When adding an entry if you go to update the table and only put a decimal for the mileage the system crashes.

### Steps to reproduce the issue

1. Go to finance Meal and Transport and click the edit button.
2. Choose a volunteer.
3. Enter a ""."" and only a ""."" in the mileage.
4. Click update table.
5. Crash system
![M TEdit(4-10-2023)](https://user-images.githubusercontent.com/79184624/231006811-aaf3bc00-cd71-48e9-9d05-e65911fff6cd.jpg)


### Expected Result

Some message saying to enter a number

### Actual Result

System crashes

### Relevant log output

```shell
System.FormatException: 'Input string was not in a correct format.'
```


### Environment

_No response_

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/367,367,Bug fixes for Issue #364,@{login=ChristopherWashburn,closed,#VALUE!,0,2023-04-10T14:34:48Z,2023-04-11T05:55:58Z,2023-04-11T05:55:58Z,Pull request that address bugs found in Issue #364. I have detailed there what was fixed and how I did so.
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/366,366,[Bug]: System freezes after clicking refresh data button several times,@{login=rakibulll,closed,@{login=loesel19,0,2023-04-10T05:04:41Z,2023-04-11T00:07:10Z,2023-04-11T00:07:10Z,"### What happened?

The system froze after clicking on the ""refresh data"" button several times and the system is unresponsive to any further input.

The system freezes after clicking on the ""refresh data"" button several times. This leads to the system becoming unresponsive to any further input, which leads to the user not being able to interact with the system until the data is refreshed for all clicks.

### Steps to reproduce the issue

1. Go to any tabs other than Home
2. Click refresh several time

### Expected Result

When following the steps, I expected the system to refresh the data each time the button was clicked without any issues. The user should be able to view updated data without any interruption.

### Actual Result

When I followed the steps, the system froze after clicking the ""refresh data"" button several times. This prevented the user from accessing any other features of the system until it was refreshed.

### Relevant log output

```shell
N/A
```


### Environment

Windows 11 (Release Config)

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/365,365,[Bug]: Report Builder includes deleted volunteer on the generated report,@{login=rakibulll,closed,@{login=loesel19,4,2023-04-10T02:33:14Z,2023-04-12T16:42:31Z,2023-04-12T16:42:30Z,"### What happened?

The Report Builder tool generated a report that included a deleted volunteer, even though they had been removed from the system.

### Steps to reproduce the issue

1. Go to the volunteer tab
2. Select a volunteer
3. Delete the selected volunteer
4. Go to the reports tab
5. Click the volunteer / general information to be generated in the report builder
6. Click Generate report

### Expected Result

When generating a report with the Report Builder tool, I expected the tool to only include volunteers who were still active in the system. Any volunteers who had been deleted should not have been included in the report.

### Actual Result

When I generated the report, it included a volunteer who had been deleted from the system.

### Relevant log output

```shell
N/A
```


### Environment

Windows 11 (Release Config)

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/364,364,Volunteer Child Assignments,@{login=nickburger1,open,@{login=nickburger1,13,2023-04-09T16:45:22Z,2023-04-13T00:26:42Z,,Please test the functionality for creating a new classroom and child assignment. See my message in Doc Discord chat for how this is going to work. I want to start this please
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/363,363,Entire System Test,@{login=jkruskie,open,#VALUE!,8,2023-04-09T14:31:24Z,2023-04-14T04:12:21Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/362,362,Fresh System - No Dummy Data,@{login=jkruskie,open,#VALUE!,6,2023-04-09T14:29:25Z,2023-04-14T04:14:52Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/361,361,Fix grant quarter issue where only quarter 1 is displayed.,@{login=T-Moody,closed,#VALUE!,0,2023-04-09T13:54:38Z,2023-04-09T15:37:58Z,2023-04-09T15:37:58Z,"Fixed this issue. Had to do with the grant quarter method in general business logic class.

Here is the issue that it resolves.
https://github.com/orgs/CSCapstone23/projects/1/views/1?filterQuery=fiscal+assignee%3A%22T-Moody%22&pane=issue&itemId=24066179"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/360,360,Fix Volunteer General Validation Bugs,@{login=turtlesmew,closed,#VALUE!,2,2023-04-09T09:36:15Z,2023-04-09T15:40:05Z,2023-04-09T15:40:05Z,"- Does not allow school selection to be random text
- Enforces phone number to be 7 or 10 digits
- Does not allow special characters in address lines
![image](https://user-images.githubusercontent.com/70655911/230765512-c5e826ec-73af-4685-b0d2-0f4f4ec48570.png)
- Changed phone formatting to better follow validation rules
1 - 7 digits:
![image](https://user-images.githubusercontent.com/70655911/230765582-fd993a04-2dcb-480e-8e51-5dcda1fc82ee.png)
8+ digits:
![image](https://user-images.githubusercontent.com/70655911/230765604-75536e0e-d044-496c-8e7d-da111d27f5ea.png)"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/359,359,Thor burn volunteer classrooms,@{login=ChristopherWashburn,closed,#VALUE!,0,2023-04-09T05:39:29Z,2023-04-09T15:29:04Z,2023-04-09T15:29:04Z,This is the finalization of the Classrooms and Child Assignments page. This version should be ready for QA review. I added a classrooms tab where Volunteers are assigned to classrooms and through this page the Volunteer Assignments can be tracked and their schedules seen. This has expanded the Child Assignments to include search functionality so specific rooms a volunteer is in. Also a Child Assignment cannot be created unless the volunteer has a Classroom assignment that is filled out. NOTE: There is inconsistencies with the data in the Child Assignments as the seeders have assigned Multiple Volunteers to different schools Volunteers should only be assigned to one school via the General Volunteers edit. My code will correct this when a Classroom Assignment is updated but QA should be aware this will throw off Child Assignment data. 
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/358,358,[Bug]: Volunteer General Inactive user crash,@{login=rakibulll,closed,@{login=turtlesmew,3,2023-04-09T01:01:31Z,2023-04-14T04:22:00Z,2023-04-14T04:22:00Z,"### What happened?

The system crashed when I selected a volunteer (Chapin Eddie) and try to go to the Demographics Tab.

### Steps to reproduce the issue

1. Click the Volunteer Tab
2. Select Cahpin, Eddie or Drake Andrew
3. Click the demographics tab

May require repetition of 2 and 3


### Expected Result

Should work normally

### Actual Result

![image](https://user-images.githubusercontent.com/59486222/230748531-ae925923-2374-4784-8a6a-433fe6c02481.png)


### Relevant log output

```shell
System.NullReferenceException
  HResult=0x80004003
  Message=Object reference not set to an instance of an object.
  Source=C_FGMS.UI
  StackTrace:
   at C_FGMS.UI.VolunteerDemographics.PopulateVolunteerInfo() in C:\Users\rakib\Capstone2\Capstone-FGMS\FGMS\C_FGMS.UI\VolunteerDemographics.xaml.cs:line 147
```


### Environment

Windows 11

### Additional Information

@manishrajosti "
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/357,357,[Bug]: Volunteers General Phone No. Validation,@{login=rakibulll,closed,@{login=turtlesmew,2,2023-04-09T00:30:38Z,2023-04-09T09:37:11Z,2023-04-09T09:37:10Z,"### What happened?

The application lets me save numbers of less than 10 digits. 

### Steps to reproduce the issue

1. Go to Volunteers page
2. Go to general tab
3. Select any volunteer
4. Click edit
5. Edit phone field
6. Save a number under 10 digit

### Expected Result

Should not let the user save phone numbers less than 7 digit (incase of local number)

### Actual Result

Saves number of only 3 digits 

### Relevant log output

```shell
N/A
```


### Environment

Windows 11

### Additional Information

@manishrajosti "
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/356,356,[Bug]: Logout button closes application,@{login=rakibulll,closed,@{login=loesel19,2,2023-04-09T00:20:41Z,2023-04-09T00:39:46Z,2023-04-09T00:39:46Z,"### What happened?

Application closes completely instead of going into Login page

### Steps to reproduce the issue

1. Login to the application
2. Click Logout

### Expected Result

Getting back to login page.

### Actual Result

Closes application completely.

### Relevant log output

```shell
N/A
```


### Environment

Windows 11

### Additional Information

@manishrajosti "
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/355,355,[Bug]: Login page authentication bug,@{login=rakibulll,closed,@{login=rakibulll,3,2023-04-09T00:16:26Z,2023-04-09T18:42:00Z,2023-04-09T18:42:00Z,"### What happened?

The application doesn't recognize new user admin, it logs in debug mode.

### Steps to reproduce the issue

1. Create a new admin user / User
2. Sign in with newly created account

### Expected Result

Signs in the new account showing ""Welcome, New User""

### Actual Result

Debug mode

### Relevant log output

```shell
N/A
```


### Environment

Windows 11

### Additional Information

@manishrajosti "
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/354,354,[Bug]: Volunteer General School name custom name ,@{login=manishrajosti,closed,@{login=turtlesmew,2,2023-04-08T23:49:48Z,2023-04-09T09:36:52Z,2023-04-09T09:36:52Z,"### What happened?

when you type a custom name for school in volunteer general page in edit mode, it remains as if we actually saved it, but it not saved, as you have to select from the school that actually exist. 

### Steps to reproduce the issue

Volunteer> General
-edit mode
- type some gibberish in school textbox, then 
- hit save, 
- it remains in there as if it actually got saved. 
![image](https://user-images.githubusercontent.com/25679258/230747169-8921425e-11c6-45fa-a31d-291d5e8d5e61.png)


### Expected Result

Should not allow user to type a school name, so give user a message saying must select the school within the school that exists or were created in school page. 

### Actual Result

The above screenshot. 

### Relevant log output

_No response_

### Environment

_No response_

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/353,353,[Bug]: Volunteer Demographics edit and save crash,@{login=manishrajosti,open,@{login=mmsimsac,4,2023-04-08T23:40:05Z,2023-04-14T21:35:52Z,,"### What happened?

When you are in edit mode with a specific volunteer, and when you clear the volunteer field and save, it crashes. 

### Steps to reproduce the issue

Go to Volunteer> Demographics 
- select a volunteer
- click the pencil(edit mode)
- clear the volunteer name 
- then hit save

### Expected Result

It should give you some kind of message saying no volunteer selected or somthing like that

### Actual Result

System.NullReferenceException: 'Object reference not set to an instance of an object.'

### Relevant log output

```shell
System.NullReferenceException: 'Object reference not set to an instance of an object.'
```


### Environment

_No response_

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/352,352,T moody fix activity log bugs,@{login=T-Moody,closed,#VALUE!,0,2023-04-08T00:30:08Z,2023-04-09T01:51:18Z,2023-04-09T01:51:18Z,"Activity Log
-   Fixed the persistent volunteer issue.
-   Added empty excel export warning
-   Removed some redundant page refreshing.

Volunteer Info
-  Removed some redundant page refreshing."
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/351,351,fixing annual check page.,@{login=loesel19,closed,#VALUE!,0,2023-04-07T18:51:20Z,2023-04-09T01:58:16Z,2023-04-09T01:58:16Z,…he dropdown area when a datagrid item is selected on the annual checks page. Missing documentation now checks all documentation types instead of just the booleans...
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/350,350,Added more error checking and fixed some bugs,@{login=Tvlobster,closed,#VALUE!,3,2023-04-07T07:00:59Z,2023-04-11T13:38:57Z,2023-04-11T13:38:57Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/349,349,Fix backspace showing previous tab,@{login=turtlesmew,closed,#VALUE!,0,2023-04-07T05:14:34Z,2023-04-07T16:09:59Z,2023-04-07T16:09:59Z,"**Fix bug #222** 
- Backspace no longer shows the previous tab"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/348,348,Implement Persistence of Volunteer Selection across pages ,@{login=turtlesmew,closed,#VALUE!,1,2023-04-07T03:27:23Z,2023-04-07T16:02:48Z,2023-04-07T16:02:48Z,"- When a volunteer is selected on a volunteer page, the selection will be reflected on another page.

**Current Bugs**
- The persistence is not implemented on ChildAssignments due to ongoing work on the page. I have let @ChristopherWashburn know about this and gave him the code to add once he merges this PR with his own branch. 
- ActivityLog can change the selected volunteer for other pages, but not the other way around. Example of this: Selecting a volunteer on Activity Log will update General, Demographics, and Financials. Selecting a volunteer on any page will NOT update the selection on Activity Log. The issue stems from the combobox.SelectedIndex being reset to null (-1), but I do not understand why this is happening. My only guess is that the binding is set to an object and not a nullable int. I sent @T-Moody a message about this to get his input. 

**Other Minor Changes**
- changed the styling of the volunteer combobox on volunteer demographics to match every other page
- added the option to clear the combobox selection
- added a null check in PopulateVolunteerInfo on volunteer demographics because it kept crashing if the selection was cleared on any other page"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/347,347,T moody volunteer info fixes,@{login=T-Moody,closed,#VALUE!,0,2023-04-07T00:53:56Z,2023-04-07T01:48:56Z,2023-04-07T01:48:56Z,"Fixed the issues mentioned here.

https://github.com/orgs/CSCapstone23/projects/1/views/1?filterQuery=info&pane=issue&itemId=24066385"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/346,346,Maddocks volunteer financials final,@{login=jon-maddocks,closed,#VALUE!,0,2023-04-06T22:43:09Z,2023-04-07T01:43:53Z,2023-04-07T01:43:53Z,"My apologies because this was a simple fix and a huge mistake on my part. Essentially, I accidently removed the UI update method call on my last pull request for the Refresh button.  A large amount of the issues that were occurring was due to this removal. My apologies for testing a broken page without that method call. 

Regarding the Refresh button functionality, the data is meant to get updated every time the user 'Saves' their changes. The Refresh button is strictly for any volunteer changes made outside of the page. Hitting this button won't do any calculations, unless I am mistaken on the purpose of this button. 

**- Issue 1: Inputting a valid number, and then pressing enter what a normal workflow would look like it says invalid number..**
	- Unsure how to tackle this issue since 'Enter' would have to correspond to a button on the screen. There is a property call for this but it's unable to save the current data context. I'll keep working on this, but for right now, it won't display any errors. 
**- Issue 2: We then try to add some valid hours with a volunteer and it won't let me, since I didn't fill out all the information. Which should just default to 0 like they are displayed before editing. So that way I can simply add hours.**
	- Biggest change to the page is that if no financial record exists, e.g. none for November 2023, a record will be immediately added and pushed to the database. As well as the page will update it's PTO Start, End and YTD. Before, the page displayed 0's as an indicator no record is found and made the page really confusing. That was an oversight on my end. 
**- Issue 3: Then when adding valid numbers, upon leaving the text box the border is still red, making me think that I input invalid numbers**
	- Changed in which a valid keystroke will remove the red border. An invalid keystroke will display red. 
**- Issue 4: Then when we have inputted valid info, it doesn't update any of the calculated values.**
	- That's my mistake. I accidently got rid of my UI update call.
**- Issue 5: Nor is this valid data persisted to the next month.**
	- It should be persisting now. 
**- Issue 6: Then when editing the hours back to 0, nothing gets recalculated, like the YTD hours and PTO earned, which is 60, when I only worked 40 hours?**
	- Due to my mistake as before. The data was getting changed in the DB but I accidently removed the UI update call. 
**- Issue 7: Then when I reload the volunteer page it doesn't update, but this data should be updated when I save the updates.**
	- The Reload/Refresh button is only for outside volunteer changes for the page. Like, volunteer was added or deleted. 
**- Issue 8: Also I am not sure why I earned 60 PTO hours when I worked 40, and then this calculated data is not persisted throughout other months**
	- The volunteer worked 40 regular hours and the PTO rate is currently 1.5. That equites to 60 PTO earned. The only fix I can think of for this is not to allow the PTO Earned to exceed the regular hours worked. 
**- Issue 9: Also while using the PTO, the start and end for PTO are automatically populated, but this also decreases the amount of PTO used, so we lose pto while not redeeming it?**
	- PTO earned and used are month-to-month values, and do not accrue over time. PTO start and end represent any form of rollback values. PTO used may be decreasing due to the PTO earned getting changed. This only occurs if the used exceeds the amount earned. A volunteer should never be able to use more PTO hours than they have currently earned."
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/345,345,Volunteer General Refresh Changes,@{login=turtlesmew,closed,#VALUE!,0,2023-04-06T22:16:58Z,2023-04-07T01:35:42Z,2023-04-07T01:35:42Z,"- Disallow refresh in edit mode
- refresh after leaving edit mode
- prompt user if refresh could not be completed"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/344,344,Kiefer schools,@{login=Wingstrike7,closed,#VALUE!,1,2023-04-06T22:00:06Z,2023-04-07T01:31:56Z,2023-04-07T01:31:55Z,Some slight Xaml alignment tweaks in Add New/Edit Schools. Fixed some data and error handling issues in Add New/Edit Schools.
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/343,343,Minor change to refresh data,@{login=jon-maddocks,closed,#VALUE!,0,2023-04-06T14:59:26Z,2023-04-06T21:42:08Z,2023-04-06T21:42:08Z,"-Page does not refresh data on every load in anymore. Now, data will only be refreshed when interacting with the Refresh Button. 
-All Growl calls were converted to GrowlHelpers class"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/342,342,Fix fiscal grant empty db issue by adding default date ranges,@{login=T-Moody,closed,#VALUE!,1,2023-04-06T12:29:17Z,2023-04-06T23:15:27Z,2023-04-06T23:15:27Z,Had to add default date ranges to prevent fiscal and grant from throwing an error when the db is empty.
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/341,341,[Bug]: System crash when trying to save changes to a volunteer in Volunteers: General,@{login=mmsimsac,closed,@{login=loesel19,1,2023-04-06T06:47:37Z,2023-04-07T03:34:44Z,2023-04-07T03:34:44Z,"### What happened?

The system crashes when saving edits made to a volunteer after hitting the refresh button while in edit mode. 

![image](https://user-images.githubusercontent.com/81314955/230293400-ce762ff0-7227-443d-9528-1efac787b7e2.png)


### Steps to reproduce the issue

1. Enter edit mode after selecting a volunteer
![image](https://user-images.githubusercontent.com/81314955/230292556-e930ec7b-8e72-4b3f-88e1-6f9eadb25a61.png)

2. Hit the refresh button (selected volunteer gets set to blank)
![image](https://user-images.githubusercontent.com/81314955/230292796-dbd1d7a6-9c45-417f-a68b-8835d477db3b.png)

3. Hit Save
![image](https://user-images.githubusercontent.com/81314955/230293060-f3be2bba-dc0f-47e0-9545-319dfc607db7.png)



### Expected Result

Selected volunteer remains selected while in edit mode even after a refresh.

### Actual Result

System Crash

### Relevant log output

```shell
Exception thrown: 'System.InvalidOperationException' in System.Private.CoreLib.dll
An unhandled exception of type 'System.InvalidOperationException' occurred in System.Private.CoreLib.dll
Nullable object must have a value.
```


### Environment

Windows 11

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/340,340,[Bug]: UI issue with refresh icon on Reports: Annual Check page,@{login=mmsimsac,closed,@{login=loesel19,1,2023-04-06T06:36:16Z,2023-04-07T19:37:55Z,2023-04-07T19:37:55Z,"### What happened?

A greyed out image of the export icon appears behind the refresh icon. Not sure if the refresh icon is on top of the export icon or if its just an issue with the refresh icon itself. 

![image](https://user-images.githubusercontent.com/81314955/230290835-b04a9fa6-78b3-4ba8-83a4-27bd508b6c4b.png)
![image](https://user-images.githubusercontent.com/81314955/230291156-4d2cc0f1-5d40-4bdc-a309-b468f2830e0f.png)


### Steps to reproduce the issue

Hover mouse over the refresh icon.

### Expected Result

seeing a hovering indication of the correct icon.

### Actual Result

wrong grey icon appears

### Relevant log output

```shell
N/A
```


### Environment

Windows 11

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/339,339,Mortensen pto backend stuff,@{login=Tvlobster,closed,#VALUE!,1,2023-04-06T04:35:49Z,2023-04-06T19:16:21Z,2023-04-06T19:16:21Z,Added Refresh method aka just gonna reinitialize the page 
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/338,338,Breuss finalize meal and transport,@{login=bmbreuss,closed,#VALUE!,0,2023-04-06T01:34:57Z,2023-04-06T01:40:17Z,2023-04-06T01:40:17Z,This should be the final page. This time with Comments!
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/337,337,"Resizing changes on all schools, added a checkbox to filter by active status",@{login=loesel19,closed,#VALUE!,0,2023-04-06T01:33:49Z,2023-04-06T01:36:30Z,2023-04-06T01:36:30Z,…o filter only active schools.
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/336,336,created refresh data methods on report builder and finance general pa…,@{login=loesel19,closed,#VALUE!,0,2023-04-06T01:29:34Z,2023-04-06T01:34:03Z,2023-04-06T01:34:03Z,…ges. changed datagrid selected colors on finance general to always be the salmon color
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/335,335,Made changes to add all students tracker back on allschools page,@{login=Wingstrike7,closed,#VALUE!,2,2023-04-06T00:28:40Z,2023-04-07T01:33:06Z,2023-04-07T01:33:05Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/334,334,Kiefer nathan home page backend,@{login=nlvansne,closed,#VALUE!,0,2023-04-06T00:12:48Z,2023-04-06T01:35:57Z,2023-04-06T01:35:57Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/333,333,"added the active status filters to annual checks, fixed a few filteri…",@{login=loesel19,closed,#VALUE!,0,2023-04-05T22:11:00Z,2023-04-05T22:18:07Z,2023-04-05T22:18:07Z,…ng issues between the reports where filters did not get applied properly. fixed an issue where null annual check dates caused missing data in the report.
